# Run started 2023-05-03 16:33:53.201058
# Command: count_fasta_length.py Schizosaccharomyces_pombe_230503_3UTR.fa Schizosaccharomyces_pombe_230503_3UTR_length.tsv
# Parameters:
#	in_file: Schizosaccharomyces_pombe_230503_3UTR.fa
#	out_file: Schizosaccharomyces_pombe_230503_3UTR_length.tsv
ORF	Length
SPAC27D7.03c	57
SPAC27D7.04	986
SPAC27D7.05c	163
SPAC27D7.06	59
SPAC27D7.07c	351
SPAC27D7.08c	97
SPAC27D7.09c	90
SPAC27D7.11c	73
SPAC27D7.12c	191
SPAC27D7.14c	160
SPAC27E2.01	468
SPAC27E2.02	284
SPAC27E2.03c	133
SPAC27E2.04c	94
SPAC27E2.05	70
SPAC27E2.06c	44
SPAC27E2.07	803
SPAC27E2.09	291
SPAC27E2.10c	142
SPAC27E2.14	104
SPAC27F1.02c	413
SPAC27F1.03c	91
SPAC27F1.04c	362
SPAC27F1.05c	228
SPAC27F1.06c	136
SPAC27F1.07	260
SPAC27F1.08	262
SPAC27F1.09c	35
SPAC27F1.10	525
SPAC29A4.02c	175
SPAC29A4.03c	586
SPAC29A4.04c	359
SPAC29A4.05	241
SPAC29A4.06c	92
SPAC29A4.07	1639
SPAC29A4.08c	109
SPAC29A4.09	370
SPAC29A4.10	791
SPAC29A4.11	2601
SPAC29A4.12c	411
SPAC29A4.13	33
SPAC29A4.14c	858
SPAC29A4.15	56
SPAC29A4.16	591
SPAC29A4.17c	455
SPAC29A4.18	154
SPAC29A4.19c	2732
SPAC29A4.20	272
SPAC29B12.01	275
SPAC29B12.02c	238
SPAC29B12.03	356
SPAC29B12.04	117
SPAC29B12.05c	154
SPAC29B12.06c	594
SPAC29B12.07	282
SPAC29B12.08	451
SPAC29B12.10c	283
SPAC29B12.11c	806
SPAC29B12.13	27
SPAC29B12.14c	202
SPAC29E6.01	205
SPAC29E6.02	3660
SPAC29E6.05c	927
SPAC29E6.06c	91
SPAC29E6.08	532
SPAC29E6.09	191
SPAC29E6.10c	147
SPAC2C4.03c	71
SPAC2C4.04c	217
SPAC2C4.05	475
SPAC2C4.06c	258
SPAC2C4.07c	405
SPAC2C4.09	706
SPAC2C4.10c	228
SPAC2C4.11c	351
SPAC2C4.12c	212
SPAC2C4.13	2423
SPAC2C4.14c	1024
SPAC2C4.15c	119
SPAC2C4.16c	69
SPAC2C4.17c	392
SPAC2E12.02	410
SPAC2E12.03c	476
SPAC2E1P3.01	352
SPAC2E1P3.02c	201
SPAC2E1P3.04	180
SPAC2E1P3.05c	394
SPAC2E1P5.01c	235
SPAC2E1P5.02c	384
SPAC2E1P5.03	1219
SPAC2E1P5.05	280
SPAC2F3.01	183
SPAC2F3.02	2099
SPAC2F3.03c	450
SPAC2F3.04c	330
SPAC2F3.05c	184
SPAC2F3.06c	681
SPAC2F3.08	369
SPAC2F3.09	147
SPAC2F3.10	384
SPAC2F3.11	213
SPAC2F3.12c	45
SPAC2F3.14c	124
SPAC2F3.15	454
SPAC2F3.16	821
SPAC2F3.17c	107
SPAC2F3.18c	259
SPAC2F7.02c	638
SPAC2F7.03c	342
SPAC2F7.04	165
SPAC2F7.05c	206
SPAC2F7.06c	461
SPAC2F7.07c	290
SPAC2F7.10	656
SPAC2F7.11	831
SPAC2F7.13c	408
SPAC2F7.14c	154
SPAC2F7.15	39
SPAC2F7.16c	133
SPAC2F7.17	71
SPAC2G11.02	152
SPAC2G11.03c	664
SPAC2G11.04	134
SPAC2G11.05c	127
SPAC2G11.06	89
SPAC2G11.07c	395
SPAC2G11.08c	240
SPAC2G11.09	170
SPAC2G11.10c	225
SPAC2G11.11c	893
SPAC2G11.12	81
SPAC2G11.13	284
SPAC2G11.14	175
SPAC2G11.15c	101
SPAC2H10.01	370
SPAC2H10.02c	129
SPAC30.01c	114
SPAC30.02c	86
SPAC30.03c	331
SPAC30.04c	134
SPAC30C2.02	195
SPAC30C2.03	41
SPAC30C2.04	178
SPAC30C2.05	336
SPAC30C2.06c	193
SPAC30C2.07	154
SPAC30C2.08	518
SPAC30D11.01c	244
SPAC30D11.03	158
SPAC30D11.04c	132
SPAC30D11.05	768
SPAC30D11.06c	576
SPAC30D11.07	343
SPAC30D11.08c	79
SPAC30D11.09	56
SPAC30D11.10	639
SPAC30D11.11	587
SPAC30D11.12	126
SPAC30D11.13	238
SPAC30D11.14c	334
SPAC31A2.02	269
SPAC31A2.03	275
SPAC31A2.04c	182
SPAC31A2.05c	210
SPAC31A2.06	3150
SPAC31A2.07c	86
SPAC31A2.08	317
SPAC31A2.09c	1094
SPAC31A2.10	245
SPAC31A2.11c	316
SPAC31A2.12	574
SPAC31A2.13c	226
SPAC31A2.14	133
SPAC31A2.15c	652
SPAC31A2.16	88
SPAC31F12.01	1011
SPAC31G5.01	357
SPAC31G5.02	285
SPAC31G5.03	125
SPAC31G5.04	343
SPAC31G5.05c	247
SPAC31G5.08	1227
SPAC31G5.09c	304
SPAC31G5.10	1150
SPAC31G5.12c	600
SPAC31G5.13	402
SPAC31G5.14	457
SPAC31G5.15	202
SPAC31G5.16c	3538
SPAC31G5.17c	326
SPAC31G5.18c	294
SPAC31G5.19	168
SPAC31G5.21	241
SPAC323.01c	147
SPAC323.02c	135
SPAC323.03c	205
SPAC323.04	237
SPAC323.05c	1133
SPAC323.06c	55
SPAC323.07c	565
SPAC328.01c	507
SPAC328.02	2085
SPAC328.03	450
SPAC328.04	471
SPAC328.05	454
SPAC328.06	265
SPAC328.07c	503
SPAC328.08c	503
SPAC328.09	599
SPAC328.10c	99
SPAC32A11.01	129
SPAC32A11.02c	109
SPAC32A11.03c	926
SPAC32A11.04c	96
SPAC343.01c	995
SPAC343.02	629
SPAC343.03	769
SPAC343.04c	160
SPAC343.05	195
SPAC343.06c	179
SPAC343.08c	2365
SPAC343.09	314
SPAC343.10	231
SPAC343.11c	159
SPAC343.12	387
SPAC343.13	193
SPAC343.14c	179
SPAC343.15	410
SPAC343.16	223
SPAC343.17c	4497
SPAC343.18	387
SPAC343.19	640
SPAC343.20	1668
SPAC343.21	472
SPAC3A11.02	294
SPAC3A11.03	2287
SPAC3A11.04	2600
SPAC3A11.05c	362
SPAC3A11.07	269
SPAC3A11.08	487
SPAC3A11.09	221
SPAC3A11.10c	262
SPAC3A11.11c	569
SPAC3A11.12c	572
SPAC3A11.13	74
SPAC3A11.14c	466
SPAC3A12.02	30
SPAC3A12.03c	211
SPAC3A12.05c	159
SPAC3A12.06c	325
SPAC3A12.07	427
SPAC3A12.08	322
SPAC3A12.09c	748
SPAC3A12.10	108
SPAC3A12.11c	29
SPAC3A12.12	383
SPAC3A12.13c	294
SPAC3A12.14	825
SPAC3A12.15	313
SPAC3A12.16c	715
SPAC3A12.17c	114
SPAC3A12.18	341
SPAC3A12.19	276
SPAC3C7.01c	233
SPAC3C7.03c	226
SPAC3C7.04	509
SPAC3C7.05c	213
SPAC3C7.06c	388
SPAC3C7.07c	173
SPAC3C7.08c	204
SPAC3C7.09	133
SPAC3C7.10	319
SPAC3C7.11c	222
SPAC3C7.12	139
SPAC3C7.13c	1966
SPAC3C7.14c	173
SPAC3F10.02c	234
SPAC3F10.03	175
SPAC3F10.04	2090
SPAC3F10.05c	255
SPAC3F10.08c	336
SPAC3F10.09	1011
SPAC3F10.10c	660
SPAC3F10.11c	147
SPAC3F10.12c	238
SPAC3F10.13	251
SPAC3F10.15c	3458
SPAC3F10.16c	76
SPAC3F10.17	321
SPAC3F10.18c	143
SPAC3F10.19	498
SPAC3G6.01	263
SPAC3G6.02	357
SPAC3G6.03c	250
SPAC3G6.04	140
SPAC3G6.05	282
SPAC3G6.06c	83
SPAC3G6.07	248
SPAC3G6.08	298
SPAC3G6.09c	157
SPAC3G6.10c	253
SPAC3G6.11	638
SPAC3G6.13c	255
SPAC3G9.01	209
SPAC3G9.03	119
SPAC3G9.04	61
SPAC3G9.05	323
SPAC3G9.06	40
SPAC3G9.07c	98
SPAC3G9.08	297
SPAC3G9.09c	155
SPAC3G9.10c	246
SPAC3G9.11c	303
SPAC3G9.12	753
SPAC3G9.13c	4074
SPAC3G9.14	259
SPAC3H1.01c	277
SPAC3H1.02c	99
SPAC3H1.03	161
SPAC3H1.04c	113
SPAC3H1.05	143
SPAC3H1.06c	585
SPAC3H1.07	166
SPAC3H1.08c	33
SPAC3H1.09c	262
SPAC3H1.10	508
SPAC3H1.11	487
SPAC3H1.12c	417
SPAC3H1.13	120
SPAC3H1.14	360
SPAC3H5.04	1021
SPAC3H5.05c	119
SPAC3H5.06c	844
SPAC3H5.07	302
SPAC3H5.08c	454
SPAC3H5.09c	241
SPAC3H5.10	250
SPAC3H5.11	870
SPAC3H5.12c	46
SPAC3H8.02	492
SPAC3H8.03	597
SPAC3H8.04	147
SPAC3H8.05c	76
SPAC3H8.06	621
SPAC3H8.07c	57
SPAC3H8.08c	212
SPAC3H8.09c	184
SPAC3H8.10	544
SPAC458.02c	124
SPAC458.03	130
SPAC458.04c	124
SPAC458.05	172
SPAC458.06	179
SPAC458.07	107
SPAC4A8.02c	2144
SPAC4A8.03c	542
SPAC4A8.04	228
SPAC4A8.05c	91
SPAC4A8.06c	212
SPAC4A8.07c	173
SPAC4A8.08c	146
SPAC4A8.09c	534
SPAC4A8.10	70
SPAC4A8.11c	174
SPAC4A8.12c	260
SPAC4A8.13c	360
SPAC4A8.14	223
SPAC4A8.15c	34
SPAC4A8.16c	120
SPAC4C5.01	143
SPAC4C5.02c	1495
SPAC4C5.03	381
SPAC4C5.04	114
SPAC4D7.01c	122
SPAC4D7.02c	507
SPAC4D7.03	143
SPAC4D7.04c	35
SPAC4D7.05	151
SPAC4D7.06c	216
SPAC4D7.07c	296
SPAC4D7.08c	372
SPAC4D7.09	92
SPAC4D7.10c	421
SPAC4D7.11	603
SPAC4D7.12c	121
SPAC4D7.13	63
SPAC4F10.02	142
SPAC4F10.03c	215
SPAC4F10.04	175
SPAC4F10.05c	45
SPAC4F10.06	234
SPAC4F10.07c	361
SPAC4F10.08	266
SPAC4F10.09c	178
SPAC4F10.10c	562
SPAC4F10.11	622
SPAC4F10.12	221
SPAC4F10.13c	143
SPAC4F10.14c	83
SPAC4F10.15c	277
SPAC4F10.16c	222
SPAC4F10.17	324
SPAC4F10.18	131
SPAC4F10.19c	237
SPAC4F10.20	92
SPAC4F8.01	262
SPAC4F8.02c	119
SPAC4F8.03	270
SPAC4F8.04	236
SPAC4F8.05c	199
SPAC4F8.06	253
SPAC4F8.07c	212
SPAC4F8.08	1536
SPAC4F8.10c	210
SPAC4F8.11	2238
SPAC4F8.12c	195
SPAC4F8.13c	441
SPAC4F8.14c	111
SPAC4F8.15	108
SPAC4G8.02c	119
SPAC4G8.03c	293
SPAC4G8.04	156
SPAC4G8.05	343
SPAC4G8.06c	23
SPAC4G8.08	215
SPAC4G8.09	168
SPAC4G8.10	1384
SPAC4G8.11c	795
SPAC4G8.12c	853
SPAC4G8.13c	341
SPAC4G9.02	288
SPAC4G9.03	133
SPAC4G9.04c	1180
SPAC4G9.05	801
SPAC4G9.06c	2359
SPAC4G9.07	196
SPAC4G9.08c	38
SPAC4G9.09c	111
SPAC4G9.10	521
SPAC4G9.11c	75
SPAC4G9.12	329
SPAC4G9.13c	1351
SPAC4G9.14	393
SPAC4G9.15	173
SPAC4G9.16c	163
SPAC4G9.17c	21
SPAC4G9.19	294
SPAC4G9.20c	333
SPAC4G9.22	481
SPAC4H3.01	181
SPAC4H3.02c	97
SPAC4H3.03c	184
SPAC4H3.04c	265
SPAC4H3.05	147
SPAC4H3.06	1626
SPAC4H3.07c	53
SPAC4H3.08	695
SPAC4H3.09	102
SPAC4H3.10c	270
SPAC4H3.11c	175
SPAC4H3.13	150
SPAC4H3.14c	198
SPAC4H3.16	2140
SPAC513.01c	58
SPAC513.02	174
SPAC513.03	246
SPAC513.05	2144
SPAC513.06c	3616
SPAC513.07	243
SPAC521.02	81
SPAC521.03	218
SPAC521.04c	309
SPAC521.05	137
SPAC56E4.02c	275
SPAC56E4.03	362
SPAC56E4.04c	379
SPAC56E4.05	187
SPAC56E4.06c	190
SPAC56E4.07	262
SPAC56F8.02	384
SPAC56F8.03	302
SPAC56F8.05c	279
SPAC56F8.06c	156
SPAC56F8.08	83
SPAC56F8.09	425
SPAC56F8.10	330
SPAC56F8.11	442
SPAC56F8.12	68
SPAC56F8.13	443
SPAC56F8.14c	2724
SPAC56F8.15	1040
SPAC56F8.16	830
SPAC57A10.02	795
SPAC57A10.03	465
SPAC57A10.04	225
SPAC57A10.05c	344
SPAC57A10.07	239
SPAC57A10.08c	86
SPAC57A10.09c	526
SPAC57A10.10c	134
SPAC57A10.11c	545
SPAC57A10.12c	153
SPAC57A10.14	187
SPAC57A7.04c	395
SPAC57A7.05	236
SPAC57A7.06	175
SPAC57A7.07c	132
SPAC57A7.08	399
SPAC57A7.09	380
SPAC57A7.10c	323
SPAC57A7.11	126
SPAC57A7.12	147
SPAC57A7.13	81
SPAC57A7.15c	25
SPAC589.03c	214
SPAC589.04	321
SPAC589.05c	194
SPAC589.06c	201
SPAC589.07c	242
SPAC589.08c	183
SPAC589.09	312
SPAC589.10c	229
SPAC589.12	96
SPAC5D6.01	205
SPAC5D6.02c	328
SPAC5D6.04	503
SPAC5D6.05	146
SPAC5D6.06c	171
SPAC5D6.07c	288
SPAC5D6.08c	519
SPAC5D6.09c	608
SPAC5D6.10c	753
SPAC5D6.12	573
SPAC5D6.13	691
SPAC5H10.01	176
SPAC5H10.02c	175
SPAC5H10.03	337
SPAC5H10.04	980
SPAC5H10.05c	1737
SPAC5H10.06c	118
SPAC5H10.08c	214
SPAC5H10.10	497
SPAC5H10.11	618
SPAC5H10.12c	606
SPAC5H10.13c	1044
SPAC607.02c	245
SPAC607.03c	76
SPAC607.04	173
SPAC607.05	118
SPAC607.06c	90
SPAC607.07c	340
SPAC607.10	146
SPAC630.03	241
SPAC630.04c	2188
SPAC630.05	449
SPAC630.06c	2528
SPAC630.07c	268
SPAC630.08c	422
SPAC630.09c	521
SPAC630.10	80
SPAC630.11	359
SPAC630.12	110
SPAC630.13c	154
SPAC630.14c	367
SPAC630.15	1780
SPAC631.01c	167
SPAC631.02	396
SPAC637.03	170
SPAC637.04	189
SPAC637.05c	267
SPAC637.06	273
SPAC637.07	187
SPAC637.08	96
SPAC637.09	96
SPAC637.10c	170
SPAC637.11	212
SPAC637.12c	2283
SPAC637.13c	285
SPAC644.04	1186
SPAC644.05c	109
SPAC644.06c	297
SPAC644.07	66
SPAC644.08	272
SPAC644.09	128
SPAC644.10	276
SPAC644.11c	733
SPAC644.12	96
SPAC644.13c	2514
SPAC644.14c	897
SPAC644.15	295
SPAC644.16	69
SPAC644.17c	1577
SPAC644.18c	692
SPAC652.01	1268
SPAC664.01c	609
SPAC664.02c	166
SPAC664.03	118
SPAC664.04c	29
SPAC664.05	203
SPAC664.06	138
SPAC664.07c	170
SPAC664.08c	203
SPAC664.09	313
SPAC664.10	409
SPAC664.11	156
SPAC664.12c	427
SPAC664.14	103
SPAC664.15	359
SPAC683.02c	193
SPAC683.03	62
SPAC688.02c	113
SPAC688.03c	108
SPAC688.04c	428
SPAC688.06c	777
SPAC688.07c	160
SPAC688.09	684
SPAC688.10	172
SPAC688.11	233
SPAC688.12c	48
SPAC688.13	386
SPAC688.14	149
SPAC688.16	201
SPAC694.02	274
SPAC694.03	1197
SPAC694.04c	102
SPAC694.05c	47
SPAC694.06c	81
SPAC6B12.02c	168
SPAC6B12.03c	178
SPAC6B12.04c	830
SPAC6B12.05c	71
SPAC6B12.06c	584
SPAC6B12.07c	345
SPAC6B12.08	500
SPAC6B12.09	156
SPAC6B12.10c	193
SPAC6B12.11	731
SPAC6B12.12	354
SPAC6B12.13	432
SPAC6B12.14c	1471
SPAC6B12.15	101
SPAC6B12.18	166
SPAC6C3.02c	164
SPAC6C3.03c	132
SPAC6C3.04	193
SPAC6C3.05	276
SPAC6C3.06c	1300
SPAC6C3.07	187
SPAC6C3.08	295
SPAC6C3.09	163
SPAC6F12.02	746
SPAC6F12.03c	485
SPAC6F12.04	146
SPAC6F12.05c	112
SPAC6F12.06	673
SPAC6F12.07	56
SPAC6F12.08c	517
SPAC6F12.09	161
SPAC6F12.10c	171
SPAC6F12.11c	318
SPAC6F12.12	346
SPAC6F12.13c	87
SPAC6F12.14	21
SPAC6F12.15c	575
SPAC6F12.16c	165
SPAC6F12.17	207
SPAC6F6.01	161
SPAC6F6.02c	151
SPAC6F6.03c	78
SPAC6F6.04c	172
SPAC6F6.05	490
SPAC6F6.06c	550
SPAC6F6.07c	83
SPAC6F6.08c	105
SPAC6F6.09	218
SPAC6F6.10c	254
SPAC6F6.11c	402
SPAC6F6.12	251
SPAC6F6.13c	180
SPAC6F6.15	214
SPAC6F6.16c	1211
SPAC6F6.17	132
SPAC6G10.02c	177
SPAC6G10.03c	441
SPAC6G10.04c	207
SPAC6G10.05c	137
SPAC6G10.07	474
SPAC6G10.08	121
SPAC6G10.09	1135
SPAC6G10.10c	238
SPAC6G10.11c	15
SPAC6G10.12c	134
SPAC6G9.01c	445
SPAC6G9.02c	150
SPAC6G9.03c	303
SPAC6G9.04	327
SPAC6G9.05	60
SPAC6G9.06c	138
SPAC6G9.07c	101
SPAC6G9.08	1115
SPAC6G9.09c	55
SPAC6G9.10c	57
SPAC6G9.11	930
SPAC6G9.12	270
SPAC6G9.13c	74
SPAC6G9.14	2035
SPAC6G9.15c	159
SPAC6G9.16c	114
SPAC732.01	180
SPAC732.02c	188
SPAC750.05c	325
SPAC767.01c	481
SPAC7D4.02c	332
SPAC7D4.03c	285
SPAC7D4.04	141
SPAC7D4.05	738
SPAC7D4.06c	479
SPAC7D4.07c	87
SPAC7D4.08	991
SPAC7D4.09c	95
SPAC7D4.11c	149
SPAC7D4.12c	274
SPAC7D4.13c	167
SPAC7D4.14c	247
SPAC806.02c	199
SPAC806.03c	120
SPAC806.04c	418
SPAC806.05	2414
SPAC806.06c	1098
SPAC806.07	177
SPAC806.08c	101
SPAC821.03c	325
SPAC821.04c	1444
SPAC821.05	178
SPAC821.06	364
SPAC821.07c	120
SPAC821.08c	535
SPAC821.09	358
SPAC821.10c	161
SPAC821.11	254
SPAC821.12	158
SPAC821.13c	297
SPAC823.03	68
SPAC823.05c	195
SPAC823.07	137
SPAC823.08c	194
SPAC823.09c	88
SPAC823.10c	148
SPAC823.11	617
SPAC823.12	215
SPAC823.13c	208
SPAC823.14	225
SPAC823.15	328
SPAC823.16c	288
SPAC823.17	186
SPAC824.02	247
SPAC824.03c	151
SPAC824.04	328
SPAC824.05	243
SPAC824.06	860
SPAC824.07	243
SPAC824.08	454
SPAC824.09c	184
SPAC869.01	82
SPAC869.02c	708
SPAC869.03c	123
SPAC869.05c	360
SPAC869.06c	105
SPAC869.07c	144
SPAC869.08	355
SPAC869.09	197
SPAC869.10c	276
SPAC869.11	251
SPAC890.02c	371
SPAC890.03	116
SPAC890.04c	157
SPAC890.05	145
SPAC890.06	280
SPAC890.07c	61
SPAC890.08	87
SPAC8C9.03	894
SPAC8C9.04	566
SPAC8C9.05	164
SPAC8C9.06c	1173
SPAC8C9.07	161
SPAC8C9.08	242
SPAC8C9.09c	252
SPAC8C9.10c	656
SPAC8C9.11	253
SPAC8C9.12c	426
SPAC8C9.14	412
SPAC8C9.15c	175
SPAC8C9.16c	607
SPAC8C9.17c	601
SPAC8E11.01c	646
SPAC8E11.02c	198
SPAC8E11.04c	137
SPAC8E11.05c	1302
SPAC8E11.07c	359
SPAC8E11.08c	1005
SPAC8E11.10	468
SPAC8F11.02c	839
SPAC8F11.03	190
SPAC8F11.04	1190
SPAC8F11.05c	103
SPAC8F11.06	278
SPAC8F11.07c	235
SPAC8F11.08c	233
SPAC8F11.09c	654
SPAC8F11.10c	476
SPAC9.02c	345
SPAC9.03c	284
SPAC9.05	2610
SPAC9.06c	235
SPAC9.07c	144
SPAC9.08c	327
SPAC9.09	251
SPAC9.10	143
SPAC9.11	1042
SPAC9.12c	304
SPAC9.13c	160
SPAC922.03	55
SPAC922.04	154
SPAC922.05c	170
SPAC922.06	140
SPAC922.07c	268
SPAC926.02	1278
SPAC926.03	373
SPAC926.04c	216
SPAC926.05c	291
SPAC926.06c	89
SPAC926.07c	366
SPAC926.08c	318
SPAC926.09c	237
SPAC959.02	461
SPAC959.03c	109
SPAC959.04c	1136
SPAC959.05c	468
SPAC959.07	194
SPAC959.08	128
SPAC959.09c	188
SPAC959.10	416
SPAC959.11	159
SPAC977.01	353
SPAC977.02	342
SPAC977.04	162
SPAC977.06	22
SPAC977.08	54
SPAC977.09c	200
SPAC977.10	258
SPAC977.11	99
SPAC977.12	174
SPAC977.14c	101
SPAC977.15	130
SPAC977.16c	345
SPAC977.17	882
SPAC977.18	187
SPAC9E9.01	308
SPAC9E9.02	1139
SPAC9E9.03	141
SPAC9E9.04	267
SPAC9E9.05	1191
SPAC9E9.06c	293
SPAC9E9.07c	1192
SPAC9E9.08	300
SPAC9E9.09c	280
SPAC9E9.10c	305
SPAC9E9.11	116
SPAC9E9.12c	139
SPAC9E9.13	349
SPAC9E9.14	271
SPAC9E9.15	75
SPAC9G1.02	252
SPAC9G1.03c	187
SPAC9G1.04	53
SPAC9G1.05	148
SPAC9G1.06c	2610
SPAC9G1.07	104
SPAC9G1.08c	1445
SPAC9G1.09	4006
SPAC9G1.10c	105
SPAC9G1.11c	305
SPAC9G1.12	1172
SPAC9G1.13c	78
SPAC9G1.14	367
SPACUNK12.02c	379
SPACUNK4.06c	260
SPACUNK4.07c	276
SPACUNK4.08	121
SPACUNK4.09	136
SPACUNK4.10	167
SPACUNK4.11c	108
SPACUNK4.12c	147
SPACUNK4.13c	61
SPACUNK4.14	391
SPACUNK4.15	142
SPACUNK4.16c	237
SPACUNK4.17	254
SPACUNK4.19	1270
SPACUNK4.20	1145
SPAP11E10.01	106
SPAP11E10.02c	60
SPAP14E8.02	152
SPAP14E8.03	607
SPAP14E8.04	162
SPAP14E8.05c	215
SPAP19A11.05c	684
SPAP27G11.02	70
SPAP27G11.03	101
SPAP27G11.04c	260
SPAP27G11.05c	227
SPAP27G11.06c	50
SPAP27G11.07c	130
SPAP27G11.09c	528
SPAP27G11.10c	134
SPAP27G11.12	90
SPAP27G11.13c	147
SPAP27G11.14c	346
SPAP27G11.15	1563
SPAP32A8.02	2714
SPAP32A8.03c	280
SPAP4C9.02	414
SPAP7G5.02c	145
SPAP7G5.03	4473
SPAP7G5.04c	86
SPAP7G5.05	77
SPAP7G5.06	283
SPAP8A3.02c	343
SPAP8A3.03	228
SPAP8A3.04c	442
SPAP8A3.05	269
SPAP8A3.06	174
SPAP8A3.07c	334
SPAP8A3.08	1151
SPAP8A3.09c	423
SPAP8A3.10	47
SPAP8A3.11c	81
SPAP8A3.12c	134
SPAP8A3.13c	67
SPAP8A3.14c	179
SPAPB15E9.01c	206
SPAPB15E9.02c	48
SPAPB15E9.06	833
SPAPB17E12.02	110
SPAPB17E12.03	930
SPAPB17E12.04c	468
SPAPB17E12.05	128
SPAPB17E12.06	1249
SPAPB17E12.07c	665
SPAPB17E12.09	53
SPAPB17E12.10c	919
SPAPB17E12.11	152
SPAPB17E12.12c	134
SPAPB17E12.13	77
SPAPB17E12.14c	1391
SPAPB18E9.01	186
SPAPB18E9.02c	118
SPAPB18E9.04c	377
SPAPB1A10.02	188
SPAPB1A10.04c	122
SPAPB1A10.05	249
SPAPB1A10.06c	281
SPAPB1A10.07c	173
SPAPB1A10.08	283
SPAPB1A10.09	122
SPAPB1A10.10c	181
SPAPB1A10.11c	171
SPAPB1A10.12c	269
SPAPB1A10.13	1317
SPAPB1A10.14	439
SPAPB1A10.15	152
SPAPB1A11.01	197
SPAPB1A11.02	250
SPAPB1A11.03	109
SPAPB1A11.04c	1603
SPAPB1E7.01c	828
SPAPB1E7.02c	191
SPAPB1E7.03	122
SPAPB1E7.04c	172
SPAPB1E7.05	111
SPAPB1E7.06c	1186
SPAPB1E7.07	404
SPAPB1E7.08c	273
SPAPB1E7.09	40
SPAPB1E7.10	215
SPAPB1E7.11c	887
SPAPB1E7.12	81
SPAPB1E7.14	1177
SPAPB21F2.02	238
SPAPB21F2.03	297
SPAPB24D3.01	358
SPAPB24D3.02c	82
SPAPB24D3.03	120
SPAPB24D3.04c	410
SPAPB24D3.06c	371
SPAPB24D3.07c	185
SPAPB24D3.08c	126
SPAPB24D3.09c	208
SPAPB24D3.10c	163
SPAPB2B4.01c	512
SPAPB2B4.02	440
SPAPB2B4.03	1847
SPAPB2B4.04c	349
SPAPB2B4.05	52
SPAPB2B4.06	402
SPAPB2B4.07	859
SPAPB2C8.01	139
SPAPB8E5.02c	130
SPAPB8E5.03	569
SPAPB8E5.04c	493
SPAPB8E5.05	223
SPAPB8E5.06c	270
SPAPB8E5.07c	124
SPAPB8E5.09	378
SPAPB8E5.10	1266
SPAPJ691.02	621
SPAPJ691.03	186
SPAPJ695.01c	98
SPAPJ695.02	1246
SPAPJ696.01c	2527
SPAPJ696.02	226
SPAPJ698.02c	190
SPAPJ698.03c	194
SPAPJ760.02c	457
SPAPJ760.03c	418
SPAPYUG7.02c	171
SPAPYUG7.03c	278
SPAPYUG7.04c	294
SPAPYUG7.05	270
SPAPYUG7.06	138
SPAPYUK71.03c	1423
SPBC106.01	367
SPBC106.02c	209
SPBC106.03	353
SPBC106.04	352
SPBC106.05c	230
SPBC106.06	191
SPBC106.07c	2136
SPBC106.08c	685
SPBC106.09	672
SPBC106.10	427
SPBC106.11c	365
SPBC106.12c	211
SPBC106.13	191
SPBC106.14c	163
SPBC106.15	231
SPBC106.16	313
SPBC106.17c	400
SPBC106.18	282
SPBC106.19	505
SPBC106.20	391
SPBC1105.01	184
SPBC1105.02c	343
SPBC1105.03c	763
SPBC1105.04c	344
SPBC1105.05	206
SPBC1105.06	881
SPBC1105.07c	841
SPBC1105.08	176
SPBC1105.09	461
SPBC1105.10	164
SPBC1105.11c	319
SPBC1105.12	310
SPBC1105.13c	517
SPBC1105.14	444
SPBC1105.15c	141
SPBC1105.16c	382
SPBC1105.17	1200
SPBC1105.18c	209
SPBC115.01c	1206
SPBC115.02c	273
SPBC115.03	620
SPBC119.01	57
SPBC119.02	85
SPBC119.03	225
SPBC119.04	738
SPBC119.05c	446
SPBC119.06	476
SPBC119.07	189
SPBC119.08	369
SPBC119.09c	722
SPBC119.10	206
SPBC119.11c	201
SPBC119.12	396
SPBC119.13c	127
SPBC119.14	178
SPBC119.15	131
SPBC119.16c	3274
SPBC119.17	308
SPBC119.18	297
SPBC1198.01	53
SPBC1198.02	190
SPBC1198.03c	215
SPBC1198.04c	87
SPBC1198.05	225
SPBC1198.06c	310
SPBC1198.07c	698
SPBC1198.08	174
SPBC1198.09	1581
SPBC1198.10c	1418
SPBC1198.11c	184
SPBC1198.13c	1952
SPBC1198.14c	439
SPBC11B10.01	1597
SPBC11B10.02c	175
SPBC11B10.03	950
SPBC11B10.04c	376
SPBC11B10.05c	17
SPBC11B10.06	230
SPBC11B10.07c	172
SPBC11B10.08	583
SPBC11B10.09	567
SPBC11B10.10c	439
SPBC11C11.01	154
SPBC11C11.02	252
SPBC11C11.03	158
SPBC11C11.04c	99
SPBC11C11.05	415
SPBC11C11.06c	239
SPBC11C11.07	200
SPBC11C11.08	709
SPBC11C11.09c	36
SPBC11C11.10	156
SPBC11G11.01	827
SPBC11G11.02c	862
SPBC11G11.03	302
SPBC11G11.04	268
SPBC11G11.05	113
SPBC11G11.06c	1038
SPBC11G11.07	69
SPBC1215.01	3078
SPBC1215.02c	27
SPBC1271.01c	102
SPBC1271.02	119
SPBC1271.03c	245
SPBC1271.04c	604
SPBC1271.05c	772
SPBC1271.06c	23
SPBC1271.07c	510
SPBC1271.08c	747
