# Run started 2023-05-03 16:33:52.274368
# Command: count_fasta_length.py Schizosaccharomyces_pombe_230503_5UTR.fa Schizosaccharomyces_pombe_230503_5UTR_length.tsv
# Parameters:
#	in_file: Schizosaccharomyces_pombe_230503_5UTR.fa
#	out_file: Schizosaccharomyces_pombe_230503_5UTR_length.tsv
ORF	Length
SPAC29A4.07	186
SPAC29A4.08c	19
SPAC29A4.09	120
SPAC29A4.10	106
SPAC29A4.11	195
SPAC29A4.12c	264
SPAC29A4.13	518
SPAC29A4.14c	122
SPAC29A4.15	175
SPAC29A4.16	220
SPAC29A4.17c	83
SPAC29A4.18	8
SPAC29A4.19c	302
SPAC29A4.20	86
SPAC29B12.01	23
SPAC29B12.02c	251
SPAC29B12.03	46
SPAC29B12.04	248
SPAC29B12.05c	5
SPAC29B12.06c	362
SPAC29B12.07	260
SPAC29B12.08	51
SPAC29B12.10c	374
SPAC29B12.11c	50
SPAC29B12.14c	411
SPAC29E6.01	235
SPAC29E6.02	208
SPAC29E6.03c	32
SPAC29E6.04	275
SPAC29E6.05c	54
SPAC29E6.06c	89
SPAC29E6.08	68
SPAC29E6.09	60
SPAC29E6.10c	324
SPAC2C4.03c	42
SPAC2C4.04c	248
SPAC2C4.05	58
SPAC2C4.06c	32
SPAC2C4.07c	49
SPAC2C4.08	121
SPAC2C4.09	36
SPAC2C4.10c	177
SPAC2C4.11c	29
SPAC2C4.12c	455
SPAC2C4.13	45
SPAC2C4.14c	101
SPAC2C4.15c	39
SPAC2C4.16c	17
SPAC2C4.17c	838
SPAC2E12.02	220
SPAC2E12.03c	561
SPAC2E1P3.01	122
SPAC2E1P3.04	1025
SPAC2E1P3.05c	150
SPAC2E1P5.01c	376
SPAC2E1P5.03	28
SPAC2E1P5.04c	158
SPAC2E1P5.05	21
SPAC2F3.02	125
SPAC2F3.03c	19
SPAC2F3.04c	60
SPAC2F3.05c	296
SPAC2F3.06c	33
SPAC2F3.08	625
SPAC2F3.09	598
SPAC2F3.10	56
SPAC2F3.11	23
SPAC2F3.13c	11
SPAC2F3.14c	156
SPAC2F3.15	675
SPAC2F3.16	44
SPAC2F3.17c	47
SPAC2F3.18c	134
SPAC2F7.02c	307
SPAC2F7.03c	148
SPAC2F7.04	485
SPAC2F7.05c	286
SPAC2F7.07c	19
SPAC2F7.08c	9
SPAC2F7.09c	488
SPAC2F7.10	243
SPAC2F7.11	1345
SPAC2F7.13c	42
SPAC2F7.14c	194
SPAC2F7.15	244
SPAC2F7.16c	154
SPAC2F7.17	68
SPAC2G11.02	103
SPAC2G11.03c	184
SPAC2G11.04	212
SPAC2G11.05c	311
SPAC2G11.06	114
SPAC2G11.07c	80
SPAC2G11.08c	105
SPAC2G11.09	216
SPAC2G11.10c	102
SPAC2G11.11c	91
SPAC2G11.12	90
SPAC2G11.13	107
SPAC2G11.14	82
SPAC2G11.15c	135
SPAC2H10.01	1149
SPAC2H10.02c	50
SPAC30.01c	69
SPAC30.02c	68
SPAC30.03c	37
SPAC30.04c	100
SPAC30C2.02	272
SPAC30C2.04	14
SPAC30C2.05	69
SPAC30C2.06c	137
SPAC30C2.07	188
SPAC30C2.08	90
SPAC30D11.01c	552
SPAC30D11.02c	438
SPAC30D11.03	55
SPAC30D11.04c	39
SPAC30D11.05	55
SPAC30D11.06c	29
SPAC30D11.07	36
SPAC30D11.08c	96
SPAC30D11.09	60
SPAC30D11.10	26
SPAC30D11.11	151
SPAC30D11.12	29
SPAC30D11.13	81
SPAC30D11.14c	53
SPAC31A2.02	150
SPAC31A2.03	90
SPAC31A2.04c	27
SPAC31A2.05c	50
SPAC31A2.06	245
SPAC31A2.07c	52
SPAC31A2.08	174
SPAC31A2.09c	34
SPAC31A2.10	74
SPAC31A2.11c	580
SPAC31A2.12	285
SPAC31A2.13c	39
SPAC31A2.14	415
SPAC31A2.15c	196
SPAC31A2.16	524
SPAC31F12.01	969
SPAC31G5.01	23
SPAC31G5.02	87
SPAC31G5.03	11
SPAC31G5.04	56
SPAC31G5.05c	75
SPAC31G5.08	27
SPAC31G5.09c	550
SPAC31G5.12c	61
SPAC31G5.13	333
SPAC31G5.14	137
SPAC31G5.15	178
SPAC31G5.16c	36
SPAC31G5.17c	23
SPAC31G5.18c	28
SPAC31G5.19	1094
SPAC31G5.21	10
SPAC323.01c	110
SPAC323.02c	33
SPAC323.03c	19
SPAC323.04	130
SPAC323.05c	26
SPAC323.06c	51
SPAC323.07c	194
SPAC323.08	69
SPAC328.01c	193
SPAC328.02	397
SPAC328.03	165
SPAC328.04	352
SPAC328.05	22
SPAC328.06	131
SPAC328.07c	134
SPAC328.08c	389
SPAC328.09	65
SPAC328.10c	14
SPAC32A11.01	38
SPAC32A11.02c	562
SPAC32A11.03c	971
SPAC32A11.04c	4
SPAC343.01c	311
SPAC343.02	60
SPAC343.03	27
SPAC343.04c	203
SPAC343.05	41
SPAC343.06c	36
SPAC343.08c	67
SPAC343.09	219
SPAC343.10	51
SPAC343.11c	74
SPAC343.12	332
SPAC343.13	17
SPAC343.14c	21
SPAC343.15	106
SPAC343.16	21
SPAC343.17c	138
SPAC343.18	246
SPAC343.19	188
SPAC3A11.02	157
SPAC3A11.03	315
SPAC3A11.04	31
SPAC3A11.05c	167
SPAC3A11.06	280
SPAC3A11.07	574
SPAC3A11.08	111
SPAC3A11.09	141
SPAC3A11.10c	35
SPAC3A11.11c	194
SPAC3A11.12c	13
SPAC3A11.13	32
SPAC3A11.14c	43
SPAC3A12.02	98
SPAC3A12.04c	32
SPAC3A12.05c	53
SPAC3A12.06c	147
SPAC3A12.07	27
SPAC3A12.08	75
SPAC3A12.09c	20
SPAC3A12.10	22
SPAC3A12.11c	15
SPAC3A12.12	105
SPAC3A12.13c	53
SPAC3A12.14	80
SPAC3A12.15	222
SPAC3A12.16c	164
SPAC3A12.17c	212
SPAC3A12.18	80
SPAC3A12.19	23
SPAC3C7.01c	141
SPAC3C7.03c	150
SPAC3C7.04	147
SPAC3C7.05c	347
SPAC3C7.06c	687
SPAC3C7.07c	113
SPAC3C7.08c	70
SPAC3C7.09	90
SPAC3C7.10	138
SPAC3C7.11c	27
SPAC3C7.12	498
SPAC3C7.13c	285
SPAC3C7.14c	93
SPAC3F10.02c	290
SPAC3F10.03	126
SPAC3F10.04	237
SPAC3F10.05c	111
SPAC3F10.08c	73
SPAC3F10.09	89
SPAC3F10.11c	84
SPAC3F10.12c	716
SPAC3F10.13	566
SPAC3F10.15c	71
SPAC3F10.16c	128
SPAC3F10.17	138
SPAC3F10.18c	12
SPAC3F10.19	151
SPAC3G6.01	108
SPAC3G6.02	26
SPAC3G6.03c	107
SPAC3G6.04	135
SPAC3G6.05	344
SPAC3G6.06c	161
SPAC3G6.07	48
SPAC3G6.08	109
SPAC3G6.09c	153
SPAC3G6.10c	72
SPAC3G6.11	369
SPAC3G6.13c	13
SPAC3G9.01	300
SPAC3G9.02	21
SPAC3G9.03	11
SPAC3G9.04	131
SPAC3G9.05	282
SPAC3G9.06	25
SPAC3G9.07c	439
SPAC3G9.08	345
SPAC3G9.09c	28
SPAC3G9.10c	94
SPAC3G9.11c	419
SPAC3G9.12	44
SPAC3G9.13c	1156
SPAC3G9.14	212
SPAC3H1.01c	139
SPAC3H1.02c	186
SPAC3H1.03	43
SPAC3H1.04c	166
SPAC3H1.05	40
SPAC3H1.06c	217
SPAC3H1.07	52
SPAC3H1.08c	149
SPAC3H1.09c	179
SPAC3H1.10	78
SPAC3H1.11	1838
SPAC3H1.12c	13
SPAC3H1.13	85
SPAC3H1.14	205
SPAC3H5.04	51
SPAC3H5.05c	43
SPAC3H5.06c	134
SPAC3H5.07	4
SPAC3H5.08c	65
SPAC3H5.09c	123
SPAC3H5.10	15
SPAC3H5.11	185
SPAC3H5.12c	6
SPAC3H8.02	1046
SPAC3H8.04	522
SPAC3H8.05c	249
SPAC3H8.06	467
SPAC3H8.07c	33
SPAC3H8.08c	249
SPAC3H8.09c	362
SPAC3H8.10	23
SPAC458.02c	38
SPAC458.03	41
SPAC458.04c	43
SPAC458.05	120
SPAC458.06	10
SPAC458.07	55
SPAC4A8.02c	26
SPAC4A8.03c	217
SPAC4A8.04	508
SPAC4A8.05c	38
SPAC4A8.06c	183
SPAC4A8.07c	130
SPAC4A8.08c	98
SPAC4A8.09c	287
SPAC4A8.10	551
SPAC4A8.11c	50
SPAC4A8.12c	68
SPAC4A8.13c	25
SPAC4A8.14	158
SPAC4A8.15c	47
SPAC4A8.16c	13
SPAC4C5.01	44
SPAC4C5.02c	109
SPAC4C5.03	293
SPAC4C5.04	68
SPAC4D7.01c	41
SPAC4D7.02c	23
SPAC4D7.03	344
SPAC4D7.04c	405
SPAC4D7.05	32
SPAC4D7.06c	37
SPAC4D7.07c	186
SPAC4D7.08c	82
SPAC4D7.09	143
SPAC4D7.10c	74
SPAC4D7.11	167
SPAC4D7.12c	43
SPAC4D7.13	45
SPAC4D7.14	22
SPAC4D7.15	94
SPAC4F10.02	21
SPAC4F10.03c	28
SPAC4F10.04	200
SPAC4F10.05c	141
SPAC4F10.06	146
SPAC4F10.07c	159
SPAC4F10.08	647
SPAC4F10.09c	153
SPAC4F10.10c	494
SPAC4F10.11	46
SPAC4F10.12	149
SPAC4F10.13c	85
SPAC4F10.14c	32
SPAC4F10.15c	59
SPAC4F10.16c	208
SPAC4F10.17	212
SPAC4F10.18	156
SPAC4F10.19c	195
SPAC4F10.20	50
SPAC4F10.22	13
SPAC4F8.01	14
SPAC4F8.02c	187
SPAC4F8.03	29
SPAC4F8.04	153
SPAC4F8.05c	162
SPAC4F8.06	110
SPAC4F8.07c	193
SPAC4F8.10c	104
SPAC4F8.11	471
SPAC4F8.12c	19
SPAC4F8.13c	89
SPAC4F8.14c	61
SPAC4F8.15	892
SPAC4G8.02c	24
SPAC4G8.03c	1422
SPAC4G8.04	247
SPAC4G8.05	83
SPAC4G8.06c	18
SPAC4G8.07c	24
SPAC4G8.08	77
SPAC4G8.09	132
SPAC4G8.10	126
SPAC4G8.11c	127
SPAC4G8.12c	61
SPAC4G8.13c	748
SPAC4G9.02	92
SPAC4G9.03	67
SPAC4G9.04c	365
SPAC4G9.05	140
SPAC4G9.06c	14
SPAC4G9.08c	28
SPAC4G9.09c	48
SPAC4G9.10	91
SPAC4G9.11c	32
SPAC4G9.12	278
SPAC4G9.13c	176
SPAC4G9.14	86
SPAC4G9.15	27
SPAC4G9.16c	19
SPAC4G9.17c	220
SPAC4G9.19	226
SPAC4G9.20c	31
SPAC4G9.22	340
SPAC4H3.01	538
SPAC4H3.02c	216
SPAC4H3.03c	727
SPAC4H3.04c	72
SPAC4H3.05	496
SPAC4H3.06	14
SPAC4H3.07c	90
SPAC4H3.09	80
SPAC4H3.10c	133
SPAC4H3.11c	256
SPAC4H3.13	144
SPAC4H3.14c	56
SPAC4H3.16	117
SPAC513.01c	32
SPAC513.02	99
SPAC513.03	66
SPAC513.05	422
SPAC513.06c	168
SPAC513.07	62
SPAC521.02	13
SPAC521.03	224
SPAC521.04c	134
SPAC521.05	37
SPAC56E4.02c	256
SPAC56E4.03	144
SPAC56E4.04c	17
SPAC56E4.05	44
SPAC56E4.06c	285
SPAC56E4.07	124
SPAC56F8.02	89
SPAC56F8.03	28
SPAC56F8.04c	32
SPAC56F8.05c	13
SPAC56F8.06c	187
SPAC56F8.08	36
SPAC56F8.09	12
SPAC56F8.10	50
SPAC56F8.11	35
SPAC56F8.16	1153
SPAC57A10.02	50
SPAC57A10.03	51
SPAC57A10.04	19
SPAC57A10.05c	712
SPAC57A10.06	4
SPAC57A10.07	40
SPAC57A10.08c	112
SPAC57A10.09c	51
SPAC57A10.10c	35
SPAC57A10.11c	24
SPAC57A10.12c	304
SPAC57A10.14	163
SPAC57A7.04c	79
SPAC57A7.05	2271
SPAC57A7.06	11
SPAC57A7.07c	133
SPAC57A7.08	261
SPAC57A7.09	40
SPAC57A7.10c	81
SPAC57A7.11	152
SPAC57A7.12	30
SPAC57A7.13	106
SPAC57A7.15c	279
SPAC589.03c	230
SPAC589.04	32
SPAC589.05c	32
SPAC589.06c	72
SPAC589.08c	34
SPAC589.09	142
SPAC589.10c	13
SPAC5D6.01	54
SPAC5D6.02c	771
SPAC5D6.04	404
SPAC5D6.05	129
SPAC5D6.06c	302
SPAC5D6.07c	35
SPAC5D6.08c	287
SPAC5D6.09c	138
SPAC5D6.12	44
SPAC5D6.13	356
SPAC5H10.01	90
SPAC5H10.03	13
SPAC5H10.05c	67
SPAC5H10.06c	245
SPAC5H10.08c	81
SPAC5H10.09c	36
SPAC5H10.10	170
SPAC5H10.12c	204
SPAC5H10.13c	205
SPAC607.02c	13
SPAC607.03c	61
SPAC607.04	132
SPAC607.05	34
SPAC607.06c	10
SPAC607.07c	124
SPAC607.09c	96
SPAC607.10	1147
SPAC630.03	44
SPAC630.04c	37
SPAC630.05	125
SPAC630.06c	134
SPAC630.07c	229
SPAC630.08c	355
SPAC630.09c	255
SPAC630.10	105
SPAC630.11	54
SPAC630.12	523
SPAC630.13c	167
SPAC630.14c	21
SPAC631.01c	184
SPAC631.02	412
SPAC637.03	443
SPAC637.04	238
SPAC637.05c	44
SPAC637.06	136
SPAC637.07	11
SPAC637.08	208
SPAC637.09	13
SPAC637.10c	60
SPAC637.11	416
SPAC637.12c	54
SPAC637.13c	16
SPAC644.04	54
SPAC644.05c	59
SPAC644.06c	861
SPAC644.07	342
SPAC644.08	85
SPAC644.09	59
SPAC644.10	186
SPAC644.11c	230
SPAC644.12	59
SPAC644.13c	40
SPAC644.14c	165
SPAC644.15	21
SPAC644.16	12
SPAC644.17c	35
SPAC644.18c	24
SPAC664.01c	97
SPAC664.02c	53
SPAC664.03	40
SPAC664.04c	15
SPAC664.05	29
SPAC664.06	32
SPAC664.07c	180
SPAC664.08c	33
SPAC664.09	387
SPAC664.10	41
SPAC664.11	257
SPAC664.12c	355
SPAC664.14	558
SPAC664.15	398
SPAC683.02c	282
SPAC688.02c	134
SPAC688.03c	19
SPAC688.04c	101
SPAC688.06c	173
SPAC688.07c	113
SPAC688.09	29
SPAC688.10	89
SPAC688.11	138
SPAC688.12c	99
SPAC688.13	58
SPAC688.14	39
SPAC694.02	14
SPAC694.03	86
SPAC694.04c	56
SPAC694.05c	9
SPAC694.06c	45
SPAC6B12.02c	77
SPAC6B12.04c	119
SPAC6B12.05c	209
SPAC6B12.06c	95
SPAC6B12.07c	623
SPAC6B12.08	375
SPAC6B12.09	85
SPAC6B12.10c	18
SPAC6B12.11	209
SPAC6B12.12	12
SPAC6B12.13	177
SPAC6B12.14c	35
SPAC6B12.15	21
SPAC6B12.18	170
SPAC6C3.02c	140
SPAC6C3.03c	240
SPAC6C3.04	33
SPAC6C3.05	345
SPAC6C3.06c	153
SPAC6C3.08	55
SPAC6C3.09	87
SPAC6F12.02	1299
SPAC6F12.03c	16
SPAC6F12.04	74
SPAC6F12.05c	176
SPAC6F12.06	121
SPAC6F12.07	156
SPAC6F12.08c	178
SPAC6F12.09	232
SPAC6F12.10c	87
SPAC6F12.11c	190
SPAC6F12.12	425
SPAC6F12.13c	232
SPAC6F12.14	179
SPAC6F12.15c	29
SPAC6F12.16c	47
SPAC6F12.17	16
SPAC6F6.01	560
SPAC6F6.02c	290
SPAC6F6.03c	82
SPAC6F6.04c	480
SPAC6F6.05	23
SPAC6F6.06c	192
SPAC6F6.07c	52
SPAC6F6.08c	147
SPAC6F6.09	189
SPAC6F6.10c	11
SPAC6F6.11c	24
SPAC6F6.12	245
SPAC6F6.13c	133
SPAC6F6.15	79
SPAC6F6.16c	374
SPAC6F6.17	97
SPAC6G10.02c	206
SPAC6G10.03c	170
SPAC6G10.04c	13
SPAC6G10.05c	34
SPAC6G10.07	23
SPAC6G10.08	156
SPAC6G10.09	48
SPAC6G10.10c	322
SPAC6G10.11c	32
SPAC6G10.12c	186
SPAC6G9.01c	65
SPAC6G9.02c	14
SPAC6G9.03c	11
SPAC6G9.04	839
SPAC6G9.05	242
SPAC6G9.06c	115
SPAC6G9.07c	40
SPAC6G9.08	96
SPAC6G9.09c	25
SPAC6G9.10c	515
SPAC6G9.11	20
SPAC6G9.12	38
SPAC6G9.14	191
SPAC6G9.15c	386
SPAC6G9.16c	54
SPAC732.01	38
SPAC732.02c	409
SPAC750.01	117
SPAC767.01c	73
SPAC7D4.02c	84
SPAC7D4.03c	463
SPAC7D4.04	182
SPAC7D4.05	19
SPAC7D4.06c	183
SPAC7D4.07c	144
SPAC7D4.09c	188
SPAC7D4.10	94
SPAC7D4.11c	11
SPAC7D4.12c	235
SPAC7D4.14c	74
SPAC7D4.15c	46
SPAC806.02c	33
SPAC806.03c	12
SPAC806.04c	30
SPAC806.05	277
SPAC806.06c	613
SPAC806.07	36
SPAC806.08c	156
SPAC821.03c	242
SPAC821.04c	273
SPAC821.05	36
SPAC821.06	45
SPAC821.07c	510
SPAC821.08c	693
SPAC821.09	321
SPAC821.10c	137
SPAC821.11	123
SPAC821.12	176
SPAC821.13c	34
SPAC823.03	582
SPAC823.04	21
SPAC823.05c	270
SPAC823.06	85
SPAC823.07	80
SPAC823.08c	164
SPAC823.09c	126
SPAC823.10c	172
SPAC823.11	81
SPAC823.12	159
SPAC823.13c	19
SPAC823.14	33
SPAC823.15	177
SPAC823.16c	230
SPAC823.17	16
SPAC824.02	595
SPAC824.03c	493
SPAC824.04	96
SPAC824.05	74
SPAC824.06	86
SPAC824.07	95
SPAC824.08	167
SPAC824.09c	22
SPAC869.02c	8
SPAC869.04	16
SPAC869.05c	301
SPAC869.10c	58
SPAC869.11	328
SPAC890.02c	290
SPAC890.03	48
SPAC890.04c	21
SPAC890.05	461
SPAC890.06	44
SPAC890.07c	90
SPAC890.08	19
SPAC8C9.03	210
SPAC8C9.04	55
SPAC8C9.05	166
SPAC8C9.06c	571
SPAC8C9.07	110
SPAC8C9.08	21
SPAC8C9.09c	318
SPAC8C9.10c	43
SPAC8C9.11	43
SPAC8C9.12c	902
SPAC8C9.14	75
SPAC8C9.15c	9
SPAC8C9.16c	270
SPAC8C9.17c	100
SPAC8E11.01c	108
SPAC8E11.02c	41
SPAC8E11.03c	68
SPAC8E11.04c	215
SPAC8E11.05c	50
SPAC8E11.07c	42
SPAC8E11.10	204
SPAC8F11.02c	32
SPAC8F11.03	178
SPAC8F11.04	42
SPAC8F11.05c	26
SPAC8F11.06	258
SPAC8F11.07c	39
SPAC8F11.08c	75
SPAC8F11.09c	63
SPAC8F11.10c	240
SPAC9.02c	167
SPAC9.03c	20
SPAC9.05	226
SPAC9.06c	100
SPAC9.07c	40
SPAC9.08c	96
SPAC9.09	229
SPAC9.10	415
SPAC9.11	216
SPAC9.12c	135
SPAC9.13c	173
SPAC922.03	39
SPAC922.04	141
SPAC922.05c	234
SPAC922.06	270
SPAC922.07c	152
SPAC926.02	104
SPAC926.03	308
SPAC926.04c	251
SPAC926.05c	13
SPAC926.06c	511
SPAC926.07c	88
SPAC926.08c	11
SPAC926.09c	466
SPAC959.02	19
SPAC959.03c	253
SPAC959.04c	295
SPAC959.07	15
SPAC959.08	14
SPAC959.09c	151
SPAC959.10	242
SPAC959.11	358
SPAC977.10	128
SPAC977.11	337
SPAC977.14c	72
SPAC977.15	38
SPAC977.17	917
SPAC9E9.03	241
SPAC9E9.04	48
SPAC9E9.05	78
SPAC9E9.06c	36
SPAC9E9.07c	17
SPAC9E9.08	430
SPAC9E9.09c	586
SPAC9E9.10c	109
SPAC9E9.11	87
SPAC9E9.12c	324
SPAC9E9.13	94
SPAC9E9.14	484
SPAC9E9.15	135
SPAC9G1.02	261
SPAC9G1.03c	29
SPAC9G1.04	82
SPAC9G1.05	45
SPAC9G1.06c	42
SPAC9G1.07	189
SPAC9G1.08c	148
SPAC9G1.09	59
SPAC9G1.10c	130
SPAC9G1.11c	152
SPAC9G1.12	273
SPAC9G1.13c	33
SPAC9G1.15c	64
SPACUNK12.02c	213
SPACUNK4.06c	204
SPACUNK4.07c	70
SPACUNK4.08	343
SPACUNK4.10	204
SPACUNK4.11c	82
SPACUNK4.12c	99
SPACUNK4.13c	166
SPACUNK4.14	144
SPACUNK4.15	401
SPACUNK4.16c	82
SPACUNK4.17	327
SPACUNK4.19	343
SPACUNK4.20	98
SPAP11E10.01	414
SPAP11E10.02c	548
SPAP14E8.02	413
SPAP14E8.03	21
SPAP14E8.04	88
SPAP14E8.05c	43
SPAP19A11.05c	136
SPAP27G11.02	67
SPAP27G11.03	69
SPAP27G11.04c	13
SPAP27G11.05c	159
SPAP27G11.06c	215
SPAP27G11.07c	30
SPAP27G11.08c	20
SPAP27G11.09c	97
SPAP27G11.10c	106
SPAP27G11.12	744
SPAP27G11.14c	139
SPAP27G11.15	336
SPAP32A8.02	268
SPAP32A8.03c	79
SPAP4C9.02	56
SPAP7G5.02c	114
SPAP7G5.03	271
SPAP7G5.04c	28
SPAP7G5.05	18
SPAP7G5.06	254
SPAP8A3.02c	149
SPAP8A3.03	64
SPAP8A3.04c	71
SPAP8A3.05	146
SPAP8A3.06	17
SPAP8A3.07c	115
SPAP8A3.08	30
SPAP8A3.09c	74
SPAP8A3.10	105
SPAP8A3.11c	110
SPAP8A3.12c	70
SPAP8A3.13c	752
SPAP8A3.14c	96
SPAPB15E9.01c	1063
SPAPB17E12.03	35
SPAPB17E12.04c	24
SPAPB17E12.05	46
SPAPB17E12.06	179
SPAPB17E12.07c	136
SPAPB17E12.10c	287
SPAPB17E12.11	23
SPAPB17E12.12c	16
SPAPB17E12.13	11
SPAPB17E12.14c	293
SPAPB18E9.02c	166
SPAPB1A10.02	127
SPAPB1A10.03	34
SPAPB1A10.04c	163
SPAPB1A10.05	295
SPAPB1A10.06c	47
SPAPB1A10.07c	252
SPAPB1A10.08	673
SPAPB1A10.09	173
SPAPB1A10.10c	37
SPAPB1A10.11c	97
SPAPB1A10.12c	157
SPAPB1A10.13	206
SPAPB1A10.14	397
SPAPB1A10.15	10
SPAPB1A10.16	18
SPAPB1A11.04c	424
SPAPB1E7.01c	23
SPAPB1E7.02c	7
SPAPB1E7.03	58
SPAPB1E7.04c	258
SPAPB1E7.05	83
SPAPB1E7.06c	46
SPAPB1E7.07	805
SPAPB1E7.08c	344
SPAPB1E7.09	219
SPAPB1E7.10	78
SPAPB1E7.11c	199
SPAPB1E7.12	10
SPAPB1E7.14	24
SPAPB21F2.02	79
SPAPB21F2.03	114
SPAPB24D3.01	251
SPAPB24D3.02c	483
SPAPB24D3.03	115
SPAPB24D3.04c	40
SPAPB24D3.06c	86
SPAPB24D3.07c	212
SPAPB24D3.08c	50
SPAPB24D3.09c	92
SPAPB2B4.01c	14
SPAPB2B4.02	49
SPAPB2B4.03	1298
SPAPB2B4.04c	1091
SPAPB2B4.05	139
SPAPB2B4.06	23
SPAPB2B4.07	52
SPAPB2C8.01	69
SPAPB8E5.03	48
SPAPB8E5.04c	387
SPAPB8E5.05	84
SPAPB8E5.06c	36
SPAPB8E5.07c	40
SPAPB8E5.09	17
SPAPJ691.02	575
SPAPJ691.03	121
SPAPJ696.01c	216
SPAPJ696.02	39
SPAPJ698.02c	26
SPAPJ698.03c	32
SPAPJ760.02c	16
SPAPJ760.03c	132
SPAPYUG7.02c	139
SPAPYUG7.03c	194
SPAPYUG7.04c	73
SPAPYUG7.05	83
SPAPYUG7.06	28
SPAPYUK71.03c	168
SPBC106.01	95
SPBC106.02c	176
SPBC106.03	250
SPBC106.04	90
SPBC106.06	10
SPBC106.07c	123
SPBC106.08c	89
SPBC106.09	79
SPBC106.11c	309
SPBC106.12c	16
SPBC106.13	162
SPBC106.14c	394
SPBC106.16	21
SPBC106.17c	44
SPBC106.18	29
SPBC106.19	216
SPBC106.20	76
SPBC1105.01	83
SPBC1105.02c	241
SPBC1105.03c	200
SPBC1105.04c	31
SPBC1105.05	534
SPBC1105.06	28
SPBC1105.07c	99
SPBC1105.08	112
SPBC1105.09	105
SPBC1105.10	137
SPBC1105.11c	36
SPBC1105.14	3
SPBC1105.15c	310
SPBC1105.16c	183
SPBC1105.17	97
SPBC1105.18c	233
SPBC115.01c	42
SPBC115.02c	270
SPBC115.03	245
SPBC119.01	22
SPBC119.02	48
SPBC119.03	39
SPBC119.04	221
SPBC119.05c	111
SPBC119.06	226
SPBC119.07	49
SPBC119.08	44
SPBC119.09c	478
SPBC119.10	275
SPBC119.11c	31
SPBC119.12	12
SPBC119.13c	324
SPBC119.15	45
SPBC119.16c	108
SPBC119.17	30
SPBC1198.01	364
SPBC1198.02	26
SPBC1198.03c	12
SPBC1198.04c	20
SPBC1198.05	113
SPBC1198.06c	360
SPBC1198.07c	63
SPBC1198.08	27
SPBC1198.09	258
SPBC1198.11c	67
SPBC1198.13c	72
SPBC1198.14c	227
SPBC11B10.01	20
SPBC11B10.02c	26
SPBC11B10.03	171
SPBC11B10.04c	104
SPBC11B10.05c	874
SPBC11B10.06	260
SPBC11B10.07c	64
SPBC11B10.08	298
SPBC11B10.09	90
SPBC11B10.10c	383
SPBC11C11.01	51
SPBC11C11.02	81
SPBC11C11.03	21
SPBC11C11.04c	322
SPBC11C11.05	15
SPBC11C11.06c	76
SPBC11C11.07	19
SPBC11C11.08	40
SPBC11C11.09c	14
SPBC11C11.11c	6
SPBC11G11.01	347
SPBC11G11.03	41
SPBC11G11.04	13
SPBC11G11.05	58
SPBC11G11.06c	63
SPBC11G11.07	66
SPBC1215.01	320
SPBC1215.02c	60
SPBC1271.01c	1096
SPBC1271.02	35
SPBC1271.03c	336
SPBC1271.04c	331
SPBC1271.05c	592
SPBC1271.07c	78
SPBC1271.08c	326
SPBC1271.09	42
SPBC1271.10c	756
SPBC1271.11	37
SPBC1271.12	14
SPBC1271.13	69
SPBC1271.14	142
SPBC1271.15c	322
SPBC1289.01c	230
SPBC1289.02c	33
SPBC1289.03c	45
SPBC1289.04c	9
SPBC1289.05c	37
SPBC1289.06c	11
SPBC1289.07c	24
SPBC1289.08	66
SPBC1289.09	21
SPBC1289.10c	22
SPBC1289.11	131
SPBC1289.12	47
SPBC1289.13c	518
SPBC1289.14	135
SPBC1289.15	18
SPBC1289.16c	119
SPBC12C2.01c	383
SPBC12C2.02c	260
SPBC12C2.03c	599
SPBC12C2.04	224
SPBC12C2.05c	145
SPBC12C2.06	125
SPBC12C2.07c	85
SPBC12C2.08	201
SPBC12C2.09c	433
SPBC12C2.10c	24
SPBC12C2.11	60
SPBC12C2.12c	141
SPBC12C2.13c	34
SPBC12D12.01	416
SPBC12D12.02c	133
SPBC12D12.03	67
SPBC12D12.04c	171
SPBC12D12.05c	30
SPBC12D12.06	113
SPBC12D12.07c	63
SPBC12D12.08c	39
SPBC12D12.09	166
SPBC1306.01c	94
SPBC1306.02	197
SPBC1347.01c	255
SPBC1347.02	37
SPBC1347.04	241
SPBC1347.05c	59
SPBC1347.06c	153
SPBC1347.07	23
SPBC1347.08c	374
SPBC1347.09	289
SPBC1347.10	382
SPBC1347.11	348
SPBC1347.13c	155
SPBC13A2.01c	25
SPBC13A2.03	55
SPBC13A2.04c	667
SPBC13E7.01	86
SPBC13E7.02	341
SPBC13E7.03c	244
SPBC13E7.04	11
SPBC13E7.05	79
SPBC13E7.06	29
SPBC13E7.07	38
SPBC13E7.08c	56
SPBC13E7.09	210
SPBC13E7.10c	21
SPBC13E7.11	19
SPBC13G1.01c	61
SPBC13G1.02	95
SPBC13G1.03c	47
SPBC13G1.04c	92
SPBC13G1.05	388
SPBC13G1.06c	33
SPBC13G1.07	108
SPBC13G1.08c	460
SPBC13G1.09	56
SPBC13G1.10c	134
SPBC13G1.11	45
SPBC13G1.12	47
SPBC13G1.13	170
SPBC13G1.14c	43
SPBC13G1.16	34
SPBC146.01	114
SPBC146.02	160
SPBC146.03c	60
SPBC146.04	64
SPBC146.05c	136
