# Run started 2023-05-03 16:32:52.527749
# Command: count_fasta_length.py Schizosaccharomyces_pombe_cds.fa Schizosaccharomyces_pombe_cds_length.tsv
# Parameters:
#	in_file: Schizosaccharomyces_pombe_cds.fa
#	out_file: Schizosaccharomyces_pombe_cds_length.tsv
ORF	Length
SPBC21.01	1326
SPBC21.02	1536
SPBC21.03c	720
SPBC21.04	603
SPBC21.05c	1836
SPBC21.06c	3189
SPBC21.07c	1386
SPBC211.01	687
SPBC211.02c	2373
SPBC211.03c	4389
SPBC211.04c	2679
SPBC211.05	258
SPBC211.06	1734
SPBC211.07c	555
SPBC211.08c	774
SPBC215.01	2505
SPBC215.02	465
SPBC215.03c	1269
SPBC215.04	219
SPBC215.05	1158
SPBC215.06c	543
SPBC215.07c	1707
SPBC215.08c	3483
SPBC215.09c	1188
SPBC215.10	909
SPBC215.11c	921
SPBC215.12	2955
SPBC215.13	1605
SPBC215.14c	681
SPBC215.15	894
SPBC216.01c	2511
SPBC216.02	2907
SPBC216.03	744
SPBC216.04c	417
SPBC216.05	7161
SPBC216.06c	2916
SPBC216.07c	7014
SPBC21B10.02	426
SPBC21B10.03c	2376
SPBC21B10.04c	369
SPBC21B10.05c	945
SPBC21B10.06c	1413
SPBC21B10.07	1260
SPBC21B10.08c	597
SPBC21B10.09	1560
SPBC21B10.10	789
SPBC21B10.11	219
SPBC21B10.12	783
SPBC21B10.13c	606
SPBC21B10.14	270
SPBC21B10.15	183
SPBC21C3.01c	9216
SPBC21C3.02c	1476
SPBC21C3.03	2079
SPBC21C3.04c	327
SPBC21C3.05	654
SPBC21C3.06	369
SPBC21C3.07c	924
SPBC21C3.08c	1317
SPBC21C3.09c	666
SPBC21C3.10c	807
SPBC21C3.11	1278
SPBC21C3.12c	375
SPBC21C3.13	435
SPBC21C3.14c	2526
SPBC21C3.15c	1569
SPBC21C3.16c	318
SPBC21C3.17c	561
SPBC21C3.18	1290
SPBC21C3.19	321
SPBC21C3.20c	3297
SPBC21D10.05c	1806
SPBC21D10.06c	2847
SPBC21D10.07	315
SPBC21D10.08c	834
SPBC21D10.09c	4833
SPBC21D10.10	900
SPBC21D10.11c	1506
SPBC21D10.12	1401
SPBC21H7.02	648
SPBC21H7.03c	1392
SPBC21H7.04	2130
SPBC21H7.05	1749
SPBC21H7.06c	603
SPBC21H7.07c	651
SPBC23E6.01c	1422
SPBC23E6.02	3123
SPBC23E6.03c	861
SPBC23E6.04c	4950
SPBC23E6.05	1254
SPBC23E6.06c	615
SPBC23E6.07c	2805
SPBC23E6.08	1653
SPBC23E6.09	3309
SPBC23E6.10c	1080
SPBC23G7.04c	2046
SPBC23G7.05	330
SPBC23G7.06c	2340
SPBC23G7.07c	834
SPBC23G7.08c	2088
SPBC23G7.09	546
SPBC23G7.10c	1188
SPBC23G7.11	642
SPBC23G7.12c	1212
SPBC23G7.13c	1995
SPBC23G7.14	396
SPBC23G7.15c	333
SPBC23G7.16	447
SPBC23G7.17c	129
SPBC244.01c	1983
SPBC244.02c	1467
SPBC24C6.02	1821
SPBC24C6.03	1278
SPBC24C6.04	1647
SPBC24C6.05	867
SPBC24C6.06	1224
SPBC24C6.07	723
SPBC24C6.08c	1104
SPBC24C6.09c	2478
SPBC24C6.10c	1125
SPBC24C6.11	441
SPBC24C6.13	273
SPBC25B2.01	1779
SPBC25B2.02c	4011
SPBC25B2.03	1665
SPBC25B2.04c	987
SPBC25B2.05	984
SPBC25B2.06c	855
SPBC25B2.07c	1506
SPBC25B2.08	378
SPBC25B2.09c	1857
SPBC25B2.10	924
SPBC25B2.11	1392
SPBC25D12.02c	1800
SPBC25D12.03c	2283
SPBC25D12.04	1176
SPBC25D12.05	1575
SPBC25D12.06	1758
SPBC25H2.02	2112
SPBC25H2.03	2436
SPBC25H2.04c	528
SPBC25H2.05	522
SPBC25H2.06c	882
SPBC25H2.07	417
SPBC25H2.08c	1269
SPBC25H2.09	489
SPBC25H2.10c	864
SPBC25H2.11c	2979
SPBC25H2.12c	1677
SPBC25H2.13c	6600
SPBC25H2.14	708
SPBC25H2.15	1191
SPBC25H2.16c	1602
SPBC25H2.18	363
SPBC26H8.01	987
SPBC26H8.02c	1260
SPBC26H8.03	2718
SPBC26H8.04c	4491
SPBC26H8.05c	1047
SPBC26H8.06	735
SPBC26H8.07c	1347
SPBC26H8.08c	1413
SPBC26H8.09c	1548
SPBC26H8.10	2913
SPBC26H8.11c	528
SPBC26H8.12	1134
SPBC26H8.13c	375
SPBC26H8.14c	213
SPBC26H8.16	303
SPBC27.01c	399
SPBC27.02c	924
SPBC27.03	1869
SPBC27.04	3159
SPBC27.05	327
SPBC27.06c	363
SPBC27.08c	1473
SPBC27B12.01c	942
SPBC27B12.02	339
SPBC27B12.03c	990
SPBC27B12.04c	2454
SPBC27B12.05	1449
SPBC27B12.06	2757
SPBC27B12.07	873
SPBC27B12.08	5760
SPBC27B12.09c	834
SPBC27B12.10c	159
SPBC27B12.11c	2217
SPBC27B12.12c	2412
SPBC27B12.13	1035
SPBC27B12.14	219
SPBC28E12.01c	408
SPBC28E12.02	1992
SPBC28E12.03	2802
SPBC28E12.04	1071
SPBC28E12.05	1005
SPBC28E12.06c	7830
SPBC28F2.02	879
SPBC28F2.03	489
SPBC28F2.04c	564
SPBC28F2.05c	831
SPBC28F2.06c	822
SPBC28F2.07	900
SPBC28F2.08c	2142
SPBC28F2.09	1110
SPBC28F2.10c	1656
SPBC28F2.11	933
SPBC28F2.12	5259
SPBC29A10.01	2037
SPBC29A10.02	1704
SPBC29A10.03c	1635
SPBC29A10.04	3687
SPBC29A10.05	1716
SPBC29A10.06c	897
SPBC29A10.07	3753
SPBC29A10.08	1380
SPBC29A10.09c	1284
SPBC29A10.10c	5835
SPBC29A10.11c	1209
SPBC29A10.12	624
SPBC29A10.13	528
SPBC29A10.14	1686
SPBC29A10.15	2124
SPBC29A10.16c	375
SPBC29A10.17	462
SPBC29A3.01	2715
SPBC29A3.02c	1254
SPBC29A3.03c	1197
SPBC29A3.04	780
SPBC29A3.05	420
SPBC29A3.06	1668
SPBC29A3.07c	345
SPBC29A3.08	792
SPBC29A3.09c	2211
SPBC29A3.10c	312
SPBC29A3.11c	894
SPBC29A3.12	579
SPBC29A3.13	1080
SPBC29A3.14c	2967
SPBC29A3.15c	1431
SPBC29A3.16	501
SPBC29A3.17	1578
SPBC29A3.18	924
SPBC29A3.21	303
SPBC29B5.01	1701
SPBC29B5.02c	2358
SPBC29B5.03c	381
SPBC29B5.04c	1818
SPBC2A9.02	888
SPBC2A9.03	1281
SPBC2A9.04c	2226
SPBC2A9.05c	603
SPBC2A9.06c	777
SPBC2A9.07c	741
SPBC2A9.08c	648
SPBC2A9.09	702
SPBC2A9.10	807
SPBC2A9.11c	1188
SPBC2A9.12	795
SPBC2A9.13	147
SPBC2A9.14	201
SPBC2D10.03c	474
SPBC2D10.04	1977
SPBC2D10.05	1395
SPBC2D10.06	1419
SPBC2D10.07c	474
SPBC2D10.08c	786
SPBC2D10.09	1290
SPBC2D10.10c	918
SPBC2D10.11c	1140
SPBC2D10.12	1107
SPBC2D10.13	1473
SPBC2D10.14c	4416
SPBC2D10.15c	621
SPBC2D10.16	333
SPBC2D10.17	3717
SPBC2D10.18	1833
SPBC2D10.19c	318
SPBC2D10.20	654
SPBC2F12.02c	864
SPBC2F12.03c	2676
SPBC2F12.04	564
SPBC2F12.05c	3933
SPBC2F12.07c	762
SPBC2F12.08c	1209
SPBC2F12.09c	1068
SPBC2F12.10	927
SPBC2F12.11c	660
SPBC2F12.12c	1554
SPBC2F12.13	2652
SPBC2F12.14c	1575
SPBC2F12.15c	990
SPBC2F12.17	180
SPBC2G2.01c	1545
SPBC2G2.02	3231
SPBC2G2.03c	309
SPBC2G2.04c	489
SPBC2G2.05	594
SPBC2G2.06c	2034
SPBC2G2.07c	678
SPBC2G2.08	2919
SPBC2G2.09c	903
SPBC2G2.10c	747
SPBC2G2.11	1401
SPBC2G2.12	1692
SPBC2G2.13c	969
SPBC2G2.14	1602
SPBC2G2.15c	657
SPBC2G2.16	1239
SPBC2G2.17c	960
SPBC2G5.01	1125
SPBC2G5.02c	765
SPBC2G5.03	1008
SPBC2G5.04c	1002
SPBC2G5.05	2058
SPBC2G5.06c	1380
SPBC2G5.07c	612
SPBC30B4.01c	1125
SPBC30B4.02c	2088
SPBC30B4.03c	1176
SPBC30B4.04c	2598
SPBC30B4.05	2904
SPBC30B4.06c	2001
SPBC30B4.07c	894
SPBC30B4.08	894
SPBC30B4.09	156
SPBC30D10.02	486
SPBC30D10.03c	1218
SPBC30D10.04	546
SPBC30D10.05c	744
SPBC30D10.06	366
SPBC30D10.07c	1896
SPBC30D10.08	813
SPBC30D10.09c	501
SPBC30D10.10c	7008
SPBC30D10.11	1962
SPBC30D10.12c	282
SPBC30D10.13c	1101
SPBC30D10.14	750
SPBC30D10.15	1551
SPBC30D10.16	864
SPBC30D10.17c	1515
SPBC30D10.18c	651
SPBC30D10.21	303
SPBC317.01	1119
SPBC31A8.01c	927
SPBC31A8.02	360
SPBC31E1.01c	4941
SPBC31E1.02c	2700
SPBC31E1.03	222
SPBC31E1.04	792
SPBC31E1.05	1443
SPBC31E1.06	3366
SPBC31F10.02	486
SPBC31F10.03	612
SPBC31F10.04c	1638
SPBC31F10.05	654
SPBC31F10.06c	573
SPBC31F10.07	915
SPBC31F10.08	837
SPBC31F10.09c	435
SPBC31F10.10c	1725
SPBC31F10.11c	2025
SPBC31F10.12	546
SPBC31F10.13c	2799
SPBC31F10.14c	4893
SPBC31F10.15c	204
SPBC31F10.16	1950
SPBC31F10.17c	384
SPBC32C12.02	1407
SPBC32C12.03c	1272
SPBC32F12.01c	1275
SPBC32F12.02	909
SPBC32F12.03c	477
SPBC32F12.04	1341
SPBC32F12.05c	654
SPBC32F12.06	1029
SPBC32F12.07c	1023
SPBC32F12.08c	849
SPBC32F12.09	693
SPBC32F12.10	1665
SPBC32F12.11	1011
SPBC32F12.12c	495
SPBC32F12.15	207
SPBC32F12.16	276
SPBC32H8.01c	564
SPBC32H8.02c	1248
SPBC32H8.03	900
SPBC32H8.04c	579
SPBC32H8.05	354
SPBC32H8.06	1152
SPBC32H8.07	918
SPBC32H8.08c	1152
SPBC32H8.09	1452
SPBC32H8.10	1776
SPBC32H8.11	1554
SPBC32H8.12c	1128
SPBC32H8.13c	7059
SPBC32H8.15	306
SPBC336.01	2637
SPBC336.02	924
SPBC336.03	2964
SPBC336.04	3261
SPBC336.05c	1137
SPBC336.06c	795
SPBC336.07	4020
SPBC336.08	597
SPBC336.09c	1614
SPBC336.10c	474
SPBC336.11	1527
SPBC336.12c	2304
SPBC336.13c	543
SPBC336.14c	1770
SPBC336.15	3057
SPBC336.16	216
SPBC337.02c	918
SPBC337.03	1164
SPBC337.04	1242
SPBC337.05c	1641
SPBC337.06c	798
SPBC337.07c	1494
SPBC337.08c	1149
SPBC337.09	411
SPBC337.10c	867
SPBC337.11	978
SPBC337.12	1131
SPBC337.13c	927
SPBC337.14	408
SPBC337.15c	651
SPBC337.16	591
SPBC342.01c	1521
SPBC342.02	2436
SPBC342.03	1371
SPBC342.04	876
SPBC342.05	2337
SPBC342.06c	1110
SPBC354.01	1092
SPBC354.02c	1440
SPBC354.03	1143
SPBC354.04	492
SPBC354.05c	2382
SPBC354.06	291
SPBC354.07c	1194
SPBC354.08c	2598
SPBC354.09c	2385
SPBC354.10	2892
SPBC354.12	1008
SPBC354.13	2202
SPBC354.14c	1653
SPBC354.15	1239
SPBC359.01	1746
SPBC359.02	1113
SPBC359.03c	1740
SPBC359.04c	1077
SPBC359.05	4398
SPBC359.06	774
SPBC36.01c	1743
SPBC36.02c	1734
SPBC36.03c	1617
SPBC36.04	1056
SPBC36.05c	1218
SPBC36.06c	1056
SPBC36.07	3762
SPBC36.08c	576
SPBC36.09	1479
SPBC36.10	555
SPBC36.11	1032
SPBC36.12c	1140
SPBC365.01	1068
SPBC365.02c	1164
SPBC365.03c	483
SPBC365.04c	702
SPBC365.05c	1140
SPBC365.06	354
SPBC365.07c	1644
SPBC365.08c	675
SPBC365.09c	915
SPBC365.10	2166
SPBC365.11	801
SPBC365.12c	2055
SPBC365.13c	1200
SPBC365.14c	1068
SPBC365.15	2355
SPBC365.16	834
SPBC365.20c	663
SPBC36B7.02	1062
SPBC36B7.03	1836
SPBC36B7.04	1200
SPBC36B7.05c	840
SPBC36B7.06c	456
SPBC36B7.07	678
SPBC36B7.08c	735
SPBC36B7.09	4731
SPBC3B8.01c	1410
SPBC3B8.02	1248
SPBC3B8.03	1353
SPBC3B8.04c	2604
SPBC3B8.05	1311
SPBC3B8.06	1536
SPBC3B8.07c	1089
SPBC3B8.08	462
SPBC3B8.09	1794
SPBC3B8.10	261
SPBC3B8.10c	1431
SPBC3B8.11	2607
SPBC3B9.01	864
SPBC3B9.02c	1146
SPBC3B9.03	1644
SPBC3B9.04	747
SPBC3B9.05	351
SPBC3B9.06c	828
SPBC3B9.07c	522
SPBC3B9.08c	444
SPBC3B9.09	1404
SPBC3B9.10	645
SPBC3B9.11c	1092
SPBC3B9.12	399
SPBC3B9.13c	333
SPBC3B9.14c	981
SPBC3B9.15c	3261
SPBC3B9.16c	3411
SPBC3B9.17	618
SPBC3B9.18c	363
SPBC3B9.19	672
SPBC3B9.21	384
SPBC3B9.22c	219
SPBC3D6.02	1173
SPBC3D6.03c	2037
SPBC3D6.04c	2031
SPBC3D6.05	657
SPBC3D6.06c	1026
SPBC3D6.07	1371
SPBC3D6.08c	423
SPBC3D6.09	633
SPBC3D6.10	1572
SPBC3D6.11c	810
SPBC3D6.12	2769
SPBC3D6.13c	2181
SPBC3D6.15	267
SPBC3D6.16	288
SPBC3E7.01	5799
SPBC3E7.02c	432
SPBC3E7.04c	1593
SPBC3E7.05c	1653
SPBC3E7.06c	1734
SPBC3E7.07c	444
SPBC3E7.08c	3339
SPBC3E7.09	1980
SPBC3E7.10	1140
SPBC3E7.11c	1068
SPBC3E7.12c	1371
SPBC3E7.13c	690
SPBC3E7.14	237
SPBC3E7.15c	1155
SPBC3E7.16c	1755
SPBC3E7.17	183
SPBC3F6.01c	1422
SPBC3F6.02c	1023
SPBC3F6.03	969
SPBC3F6.04c	2484
SPBC3F6.05	3453
SPBC3H7.01	1188
SPBC3H7.02	2634
SPBC3H7.03c	3030
SPBC3H7.04	663
SPBC3H7.05c	1074
SPBC3H7.06c	1404
SPBC3H7.07c	897
SPBC3H7.08c	363
SPBC3H7.09	1053
SPBC3H7.10	750
SPBC3H7.11	747
SPBC3H7.12	864
SPBC3H7.13	906
SPBC3H7.14	1221
SPBC3H7.15	1098
SPBC3H7.18	234
SPBC4.01	747
SPBC4.02c	1314
SPBC4.03c	2676
SPBC4.04c	2493
SPBC4.05	990
SPBC4.06	1389
SPBC4.07c	1347
SPBC405.01	2367
SPBC405.02c	1344
SPBC405.03c	1026
SPBC405.04c	618
SPBC405.05	432
SPBC405.06	1242
SPBC405.07	300
SPBC409.03	258
SPBC409.04c	780
SPBC409.05	486
SPBC409.06	903
SPBC409.07c	1818
SPBC409.08	1620
SPBC409.09c	990
SPBC409.10	900
SPBC409.11	1662
SPBC409.12c	978
SPBC409.13	480
SPBC409.14c	273
SPBC409.15	540
SPBC409.16c	363
SPBC409.17c	669
SPBC409.18	840
SPBC409.19c	1353
SPBC409.20c	648
SPBC409.21	579
SPBC409.23	219
SPBC418.01c	1626
SPBC418.02	2088
SPBC428.01c	2385
SPBC428.02c	1284
SPBC428.03c	1392
SPBC428.04	348
SPBC428.05c	1233
SPBC428.06c	723
SPBC428.07	1956
SPBC428.08c	1473
SPBC428.10	2538
SPBC428.11	1290
SPBC428.12c	351
SPBC428.13c	633
SPBC428.14	1053
SPBC428.15	1230
SPBC428.16c	558
SPBC428.17c	1809
SPBC428.18	1269
SPBC428.19c	1485
SPBC428.20c	2499
SPBC460.01c	1719
SPBC460.02c	663
SPBC460.03	1704
SPBC460.04c	1176
SPBC460.05	1593
SPBC4B4.01c	1212
SPBC4B4.02c	1722
SPBC4B4.03	2412
SPBC4B4.04	1731
SPBC4B4.05	234
SPBC4B4.06	528
SPBC4B4.07c	750
SPBC4B4.08	1596
SPBC4B4.09	1839
SPBC4B4.10c	786
SPBC4B4.11	342
SPBC4B4.12c	333
SPBC4C3.03	1017
SPBC4C3.04c	303
SPBC4C3.05c	5070
SPBC4C3.06	2457
SPBC4C3.07	909
SPBC4C3.08	1119
SPBC4C3.09	1131
SPBC4C3.10c	681
SPBC4C3.12	1992
SPBC4F6.04	426
SPBC4F6.05c	1155
SPBC4F6.06	2676
SPBC4F6.07c	1947
SPBC4F6.08c	168
SPBC4F6.09	1839
SPBC4F6.10	1719
SPBC4F6.11c	1647
SPBC4F6.12	1317
SPBC4F6.13c	2223
SPBC4F6.14	2025
SPBC4F6.15c	759
SPBC4F6.16c	1404
SPBC4F6.17c	2412
SPBC4F6.18c	543
SPBC530.01	1545
SPBC530.02	1626
SPBC530.03c	621
SPBC530.04	1569
SPBC530.05	2289
SPBC530.06c	3522
SPBC530.07c	729
SPBC530.08	2448
SPBC530.09c	891
SPBC530.10c	969
SPBC530.11c	2460
SPBC530.12c	1869
SPBC530.13	996
SPBC530.14c	1635
SPBC530.15c	1551
SPBC530.16	222
SPBC543.02c	1431
SPBC543.03c	2088
SPBC543.04	1758
SPBC543.05c	1554
SPBC543.06c	1362
SPBC543.07	1092
SPBC543.08	753
SPBC543.09	2322
SPBC543.10	516
SPBC557.02c	612
SPBC557.03c	1620
SPBC557.04	2619
SPBC557.05	1302
SPBC56F2.01	1323
SPBC56F2.02	582
SPBC56F2.03	1143
SPBC56F2.04	7482
SPBC56F2.05c	1194
SPBC56F2.06	1236
SPBC56F2.07c	2430
SPBC56F2.08c	1986
SPBC56F2.09c	1248
SPBC56F2.10c	969
SPBC56F2.11	1506
SPBC56F2.12	1215
SPBC56F2.14	303
SPBC56F2.15	288
SPBC577.02	225
SPBC577.03c	651
SPBC577.04	603
SPBC577.05c	378
SPBC577.06c	5634
SPBC577.07	1509
SPBC577.08c	873
SPBC577.09	1215
SPBC577.10	789
SPBC577.11	720
SPBC577.12	1821
SPBC577.13	2670
SPBC577.14c	681
SPBC577.15c	1191
SPBC582.03	1449
SPBC582.04c	1752
SPBC582.05c	2550
SPBC582.06c	984
SPBC582.07c	1194
SPBC582.08	1473
SPBC582.09	717
SPBC582.10c	2493
SPBC609.01	3474
SPBC609.02	1047
SPBC609.03	2430
SPBC609.04	1596
SPBC609.05	1539
SPBC646.02	3855
SPBC646.03	1416
SPBC646.04	1701
SPBC646.05c	1383
SPBC646.06c	1302
SPBC646.07c	888
SPBC646.08c	1551
SPBC646.09c	1506
SPBC646.10c	1494
SPBC646.11	1608
SPBC646.12c	2301
SPBC646.13	1227
SPBC646.14c	1368
SPBC646.15c	1095
SPBC646.16	735
SPBC646.17c	1635
SPBC649.02	432
SPBC649.03	870
SPBC649.04	264
SPBC649.05	1647
SPBC651.01c	1929
SPBC651.02	831
SPBC651.03c	1122
SPBC651.04	714
SPBC651.05c	759
SPBC651.06	705
SPBC651.07	807
SPBC651.08c	4218
SPBC651.09c	1683
SPBC651.10	1167
SPBC651.11c	1278
SPBC651.12c	822
SPBC660.05	432
SPBC660.06	822
SPBC660.07	2208
SPBC660.08	1275
SPBC660.09	348
SPBC660.10	2442
SPBC660.11	1050
SPBC660.12c	1179
SPBC660.13c	1830
SPBC660.14	1746
SPBC660.15	1425
SPBC660.16	1479
SPBC660.17c	519
SPBC685.02	1230
SPBC685.03	1359
SPBC685.04c	432
SPBC685.05	483
SPBC685.06	879
SPBC685.07c	411
SPBC685.08	294
SPBC685.09	1500
SPBC691.01	939
SPBC691.02c	2037
SPBC691.03c	2637
SPBC691.04	1608
SPBC691.05c	2007
SPBC6B1.02	2862
SPBC6B1.03c	819
SPBC6B1.04	1266
SPBC6B1.05c	1950
SPBC6B1.06c	2328
SPBC6B1.07	2721
SPBC6B1.08c	1548
SPBC6B1.09c	1842
SPBC6B1.10	1677
SPBC6B1.12c	327
SPBC713.02c	3390
SPBC713.03	1581
SPBC713.04c	2565
SPBC713.05	894
SPBC713.06	2325
SPBC713.07c	1734
SPBC713.08	216
SPBC713.09	1188
SPBC713.10	387
SPBC713.11c	174
SPBC713.12	1374
SPBC713.14c	228
SPBC725.01	1314
SPBC725.02	888
SPBC725.03	774
SPBC725.04	1707
SPBC725.05c	1458
SPBC725.06c	3099
SPBC725.07	1797
SPBC725.08	1830
SPBC725.09c	795
SPBC725.10	495
SPBC725.11c	1005
SPBC725.12	426
SPBC725.13c	552
SPBC725.14	1503
SPBC725.15	648
SPBC725.16	1914
SPBC725.17c	603
SPBC776.01	186
SPBC776.02c	984
SPBC776.03	1131
SPBC776.04	2298
SPBC776.05	1212
SPBC776.06c	1872
SPBC776.07	810
SPBC776.08c	3294
SPBC776.09	1458
SPBC776.10c	2028
SPBC776.11	447
SPBC776.12c	1524
SPBC776.13	3477
SPBC776.14	1899
SPBC776.15c	1359
SPBC776.16	762
SPBC776.17	717
SPBC776.18c	957
SPBC800.02	759
SPBC800.03	2064
SPBC800.04c	285
SPBC800.05c	1350
SPBC800.06	888
SPBC800.07c	900
SPBC800.08	1389
SPBC800.09	1281
SPBC800.10c	3351
SPBC800.11	1170
SPBC800.12c	414
SPBC800.13	1440
SPBC800.14c	483
SPBC83.01	2490
SPBC83.02c	285
SPBC83.03c	1650
SPBC83.04	411
SPBC83.05	2322
SPBC83.06c	279
SPBC83.07	2259
SPBC83.08	1398
SPBC83.09c	1227
SPBC83.10	570
SPBC83.11	1350
SPBC83.12	486
SPBC83.13	882
SPBC83.14c	1077
SPBC83.15	1164
SPBC83.16c	1692
SPBC83.17	447
SPBC83.18c	819
SPBC83.19c	360
SPBC839.02	1515
SPBC839.03c	756
SPBC839.04	762
SPBC839.05c	396
SPBC839.06	3114
SPBC839.07	417
SPBC839.08c	2808
SPBC839.09c	366
SPBC839.10	2088
SPBC839.11c	969
SPBC839.12	633
SPBC839.13c	594
SPBC839.14c	717
SPBC839.15c	1383
SPBC839.16	2814
SPBC839.17c	339
SPBC839.19	348
SPBC839.20	243
SPBC887.01	537
SPBC887.02	2091
SPBC887.03c	2244
SPBC887.04c	2157
SPBC887.05c	654
SPBC887.06c	432
SPBC887.07	381
SPBC887.08	375
SPBC887.09c	2661
SPBC887.10	1569
SPBC887.11	1356
SPBC887.12	3777
SPBC887.13c	1281
SPBC887.14c	2418
SPBC887.15c	882
SPBC887.16	330
SPBC887.17	1878
SPBC887.18c	1020
SPBC887.19	1584
SPBC887.22	237
SPBC8D2.01	1146
SPBC8D2.02c	513
SPBC8D2.03c	312
SPBC8D2.04	411
SPBC8D2.05c	2523
SPBC8D2.06	3195
SPBC8D2.07c	2022
SPBC8D2.09c	336
SPBC8D2.10c	1533
SPBC8D2.11	369
SPBC8D2.12c	882
SPBC8D2.13	1356
SPBC8D2.14c	930
SPBC8D2.15	1113
SPBC8D2.16c	948
SPBC8D2.17	987
SPBC8D2.18c	1302
SPBC8D2.19	1680
SPBC8D2.20c	3675
SPBC8D2.23	261
SPBC8E4.01c	1719
SPBC8E4.03	1242
SPBC8E4.04	978
SPBC8E4.05c	1344
SPBC8E4.12c	270
SPBC902.02c	2883
SPBC902.03	543
SPBC902.04	1770
SPBC902.05c	1140
SPBC902.06	1194
SPBC947.01	1983
SPBC947.02	2052
SPBC947.03c	219
SPBC947.04	2922
SPBC947.05c	1695
SPBC947.06c	1497
SPBC947.07	702
SPBC947.08c	1017
SPBC947.09	786
SPBC947.10	2088
SPBC947.11c	2763
SPBC947.12	1374
SPBC947.13	1359
SPBC947.14c	312
SPBC947.15c	1656
SPBC9B6.02c	4002
SPBC9B6.03	882
SPBC9B6.04c	1320
SPBC9B6.05c	282
SPBC9B6.06	765
SPBC9B6.07	654
SPBC9B6.08	690
SPBC9B6.09c	2181
SPBC9B6.10	1401
SPBC9B6.11c	1509
SPBCPT2R1.01c	810
SPBCPT2R1.02	360
SPBCPT2R1.03	390
SPBCPT2R1.04c	843
SPBCPT2R1.05c	177
SPBCPT2R1.06c	618
SPBCPT2R1.07c	1697
SPBCPT2R1.08c	5760
SPBCPT2R1.10	660
SPBP16F5.02	969
SPBP16F5.03c	10986
SPBP16F5.04	501
SPBP16F5.05c	441
SPBP16F5.06	1437
SPBP16F5.07	1281
SPBP16F5.08c	1344
SPBP18G5.02	1509
SPBP18G5.03	1293
SPBP19A11.01	510
SPBP19A11.02c	735
SPBP19A11.03c	2676
SPBP19A11.04c	6591
SPBP19A11.06	4542
SPBP19A11.07c	2067
SPBP22H7.02c	2502
SPBP22H7.03	546
SPBP22H7.04	768
SPBP22H7.05c	3606
SPBP22H7.06	693
SPBP22H7.07	1422
SPBP22H7.08	444
SPBP22H7.09c	1230
SPBP23A10.02	399
SPBP23A10.03c	348
SPBP23A10.04	2046
SPBP23A10.05	1188
SPBP23A10.06	1008
SPBP23A10.07	3525
SPBP23A10.08	1302
SPBP23A10.09	609
SPBP23A10.10	2250
SPBP23A10.11c	1524
SPBP23A10.12	738
SPBP23A10.13	2919
SPBP23A10.14c	1602
SPBP23A10.15c	1374
SPBP23A10.16	480
SPBP23A10.17	357
SPBP26C9.02c	972
SPBP26C9.03c	1755
SPBP35G2.02	624
SPBP35G2.03c	960
SPBP35G2.04c	750
SPBP35G2.05c	1308
SPBP35G2.06c	3429
SPBP35G2.07	2010
SPBP35G2.08c	948
SPBP35G2.09	549
SPBP35G2.10	4257
SPBP35G2.11c	1194
SPBP35G2.12	618
SPBP35G2.13c	951
SPBP35G2.14	3198
SPBP35G2.16c	255
SPBP35G2.17	321
SPBP4G3.02	1362
SPBP4G3.03	726
SPBP4H10.03	1230
SPBP4H10.04	1665
SPBP4H10.05c	1137
SPBP4H10.06c	3519
SPBP4H10.07	1752
SPBP4H10.08	240
SPBP4H10.09	1287
SPBP4H10.10	1179
SPBP4H10.11c	2070
SPBP4H10.12	555
SPBP4H10.13	432
SPBP4H10.14c	927
SPBP4H10.15	2757
SPBP4H10.16c	888
SPBP4H10.17c	1026
SPBP4H10.18c	945
SPBP4H10.19c	1146
SPBP4H10.20	915
SPBP4H10.21c	645
SPBP8B7.01c	309
SPBP8B7.02	786
SPBP8B7.03c	1092
SPBP8B7.04	2460
SPBP8B7.05c	735
SPBP8B7.06	333
SPBP8B7.07c	1452
SPBP8B7.08c	933
SPBP8B7.09c	2937
SPBP8B7.10c	984
SPBP8B7.11	1305
SPBP8B7.12c	663
SPBP8B7.13	756
SPBP8B7.14c	1785
SPBP8B7.15c	1449
SPBP8B7.16c	1653
SPBP8B7.17c	1521
SPBP8B7.18c	1656
SPBP8B7.19	3060
SPBP8B7.20c	1827
SPBP8B7.21	1539
SPBP8B7.22	639
SPBP8B7.23	2022
SPBP8B7.24c	366
SPBP8B7.25	606
SPBP8B7.26	789
SPBP8B7.27	2424
SPBP8B7.28c	648
SPBP8B7.29	2157
SPBP8B7.30c	2574
SPBP8B7.31	519
SPBP8B7.32	225
SPBPB10D8.01	1659
SPBPB10D8.02c	1665
SPBPB10D8.03	1303
SPBPB10D8.04c	1140
SPBPB10D8.05c	1140
SPBPB10D8.06c	1140
SPBPB10D8.07c	1140
SPBPB21E7.01c	1323
SPBPB21E7.02c	642
SPBPB21E7.04c	846
SPBPB21E7.05	384
SPBPB21E7.06	498
SPBPB21E7.07	891
SPBPB21E7.08	1026
SPBPB21E7.09	1083
SPBPB21E7.10	255
SPBPB21E7.11	495
SPBPB2B2.01	1758
SPBPB2B2.02	1146
SPBPB2B2.05	762
SPBPB2B2.06c	1806
SPBPB2B2.07c	753
SPBPB2B2.08	663
SPBPB2B2.09c	1053
SPBPB2B2.10c	1110
